Most Common Modern Characters
4225,癞,癩,lai4,scabies/skin disease
4226,骰,骰,tou2,cuboid bone/dice
4227,韭,韭,jiu3,leek
4228,阖,闔,ge2/he2,"council-chamber/shelf/side door, entire (family)"
4229,瞑,瞑,ming2,close the eyes
4230,裨,裨,bi4/pi2,"to benefit/to aid/advantageous/profitable, (surname)/assistant/small"
4231,宕,宕,dang4,dissipated/put off
4232,戾,戾,li4,do violence/go against
4233,镌,鐫,juan1,degrade/engrave (wood or stone)
4234,溟,溟,ming2,drizzle/sea
4235,牍,牘,du2,documents
4236,隽,雋,4-Jun,smart/eminent/talented
4237,婊,婊,biao3,prostitute
4238,鹄,鵠,gu3/hu2,swan/white-haired
4239,埂,埂,geng3,channel for irrigation
4240,拄,拄,zhu3,post/prop
4241,娲,媧,wa1,(surname)/sister of Fu2 Xi1
4242,虬,虬,qiu2,young dragon with horns
4243,萱,萱,xuan1,Hemerocallis flava
4244,啵,啵,bo,
4245,蠡,蠡,li2/li3,"calabash, wood-boring insect"
4246,芋,芋,yu4,Colocasia antiquorum
4247,胭,胭,yan1,rouge
4248,豺,豺,chai2,ravenous beast/wolves (collect.)
4249,啻,啻,chi4,(not) just/(not) only
4250,褛,褸,lu:3/lv3,soiled/tattered
4251,蛆,蛆,qu1,maggot
4252,柠,檸,ning2,lemon
4253,掰,掰,bai1,to break with both hands
4254,篆,篆,zhuan4,seal characters
4255,倌,倌,guan1,a groom
4256,咛,嚀,ning2,enjoin
4257,蛭,蛭,zhi4,fluke/leech/hirudinea
4258,谡,謖,su4,composed/rise/to begin
4259,荨,蕁,qian2,
4260,莞,莞,guan1/guan3/wan3,"Skimmia japonica, (district), smile"
4261,澹,淡,dan4/tan2,"tranquil/placid/quiet, (surname)"
4262,纭,紜,yun2,confused/numerous
4263,潞,潞,lu4,(surname)/name of a river
4264,郅,郅,zhi4,(surname)/extremely
4265,弋,弋,yi4,to shoot
4266,飕,颼,sou1,blow (as of wind)/sound of wind
4267,螳,螳,tang2,praying mantis
4268,胄,胄,zhou4,"helmet, descendants"
4269,蟑,蟑,zhang1,cockroach
4270,猥,猥,wei3,humble/rustic/plentiful
4271,宓,宓,mi4,(surname)/still/silent
4272,昙,曇,tan2,dark clouds
4273,锏,鐧,jian3,
4274,蟠,蟠,pan2,Trichina spiralis/to coil
4275,過,過,guo4,
4276,柑,柑,gan1,large tangerine
4277,烯,烯,xi1,alkene
4278,匐,匐,fu2,fall prostrate
4279,濮,濮,pu2,name of a river
4280,蟮,蟮,shan4,
4281,祐,祐,you4,
4282,仄,仄,ze4,oblique tone
4283,偈,偈,ji4/jie2,"Buddhist hymn/gatha/Buddhist verse, forceful/martial"
4284,蜃,蜃,shen4,(mythical animal)/clam/sea-serpent
4285,箴,箴,zhen1,warn
4286,粼,粼,lin2,clear (as of water)
4287,嗥,嗥,hao2,howl/bawl/to bark/roar
4288,褴,襤,lan2,ragged garments
4289,蕨,蕨,jue2,Pteridium aquilinum
4290,蓟,薊,ji4,cirsium/thistle
4291,圩,圩,wei2/xu1,dike
4292,孪,孿,luan2,twins
4293,杳,杳,yao3,dark and quiet/disappear
4294,魇,魘,yan3,nightmare
4295,荤,葷,hun1,meat dish
4296,诿,諉,wei3,shirk/give excuses
4297,簪,簪,zan1,hairpin
4298,氲,氳,yun1,heavy atmosphere
4299,摞,摞,luo4,pile up
4300,飒,颯,sa4,declining/sound of wind
4301,镂,鏤,lou4,engrave/hard steel
4302,舀,舀,yao3,to scoop
4303,夙,夙,su4,morning
4304,臧,臧,zang1,(surname)/good/lucky
4305,蒿,蒿,hao1,wormwood
4306,貂,貂,diao1,sable/marten
4307,蜥,蜥,xi1,chameleon/Eumeces latiscutatus
4308,蹩,蹩,bie2,limp
4309,噼,劈,pi1,
4310,钛,鈦,tai4,titanium
4311,钚,鈈,bu4,
4312,獾,獾,huan1,badger
4313,濂,濂,lian2,name of a river in Hunan
4314,铠,鎧,kai3,armor
4315,皙,皙,xi1,white
4316,霭,靄,ai3,cloudy sky/friendly
4317,鲈,鱸,lu2,common perch
4318,叵,叵,po3,not/thereupon
4319,霾,霾,mai2,dust-storm
4320,泯,泯,min3,obliterate/submerge
4321,碴,碴,cha2,fault/glass fragment/quarrel
4322,鸵,鴕,tuo2,ostrich
4323,峪,峪,yu4,valley
4324,饕,饕,tao1,gluttonous
4325,瘁,瘁,cui4,care-worn/distressed/tired/overworked/sick/weary
4326,睢,睢,sui1,(surname)/stare
4327,鬃,鬃,zong1,bristles/horse's mane
4328,迩,邇,er3,near
4329,纣,紂,zhou4,name of an emperor/saddle crupper
4330,夔,夔,kui2,one-legged monster/respectful
4331,垠,垠,yin2,bank
4332,饨,飩,tun2,Chinese ravioli
4333,榭,榭,xie4,pavilion
4334,隍,隍,huang2,dry moat/god of city
4335,娑,娑,suo1,(phonetic)/loose
4336,篝,篝,gou1,bamboo frame for drying clothes
4337,榔,榔,lang2,(tree)
4338,洌,洌,lie4,pure/cleanse
4339,浜,浜,bang1,stream/creek
4340,鲑,鮭,gui1,
4341,谔,諤,e4,honest speech
4342,汩,汩,gu3,confused/extinguished
4343,浣,浣,huan4,to wash/to rinse/10 day period in the month (during Tang dynasty)
4344,舐,舐,shi4,to lick/lap
4345,瞭,瞭,liao3,
4346,忻,忻,xin1,happy
4347,咻,咻,xiu1,call out/jeer
4348,鹑,鶉,chun2,quail
4349,唑,唑,zuo4,(phonetic)/-z + ole (chem.)
4350,懋,懋,mao4,be great/exert the mind
4351,皎,皎,jiao3,bright/white
4352,诒,詒,yi2,a present in writing/bequeath
4353,麾,麾,hui1,signal flag/to signal
4354,辏,輳,cou4,converge/hub of wheel
4355,氐,氐,di1/di3,"name of an ancient tribe, foundation/on the whole"
4356,冽,冽,lie4,cold and raw
4357,箕,箕,ji1,winnow basket
4358,俚,俚,li3,rustic
4359,汴,汴,bian4,name of a river in Henan/Henan
4360,宸,宸,chen2,imperial apartments
4361,芍,芍,shao2,Paeonia albiflora
4362,捱,捱,ai2,dawdle/suffer
4363,摈,擯,bin4,reject/expel/discard/exclude/renounce
4364,摺,摺,zhe2,folded document/to fold
4365,簦,簦,deng1,large umbrella for stalls
4366,箔,箔,bo2,bamboo screen/door screen/metal foil/leaf/sheet/tinsel
4367,咝,噝,si1,
4368,孀,孀,shuang1,widow
4369,怏,怏,yang4,discontented
4370,谝,諞,pian3,brag
4371,砧,砧,zhen1,anvil
4372,馕,饢,nang2,
4373,耄,耄,mao4,aged
4374,罂,罌,ying1,earthen jar with small mouth
4375,漕,漕,cao2,transport by water/watercourse/canal
4376,沣,灃,feng1,name of a river
4377,栾,欒,luan2,Koelreuteria paniculata
4378,榘,榘,ju3,
4379,烷,烷,wan2,alkane
4380,榷,榷,que4,"footbridge/toll, levy/monopoly"
4381,俑,俑,yong3,wooden figures buried with the dead
4382,沱,沱,tuo2,tearful/to branch (of river)
4383,缜,縝,zhen3,fine and close
4384,鹫,鷲,jiu4,black eagle/condor/cruel
4385,蛳,螄,si1,snail
4386,剽,剽,piao1,to rob/swift/nimble
4387,衢,衢,qu2,thoroughfare
4388,泗,泗,si4,place name/snivel
4389,臊,臊,sao1/sao4,"smell of urine, bashfulness"
4390,瘴,瘴,zhang4,malaria/miasma
4391,酚,酚,fen1,phenol
4392,纾,紓,shu1,slow/to free from
4393,晁,晁,chao2,(surname)
4394,孛,孛,bei4/bo2,comet
4395,炀,煬,yang2,molten/smelt
4396,叁,三,san1,
4397,憩,憩,qi4,to rest
4398,掬,掬,ju1,
4399,椤,欏,luo2,
4400,啮,嚙,nie4,gnaw
4401,畿,畿,ji1,territory around the capital
4402,掸,撣,dan3,brush away/dust off/a brush or duster/to dust
4403,镣,鐐,liao4,
4404,骁,驍,xiao1,brave/good horse/strong
4405,椽,椽,chuan2,beam/rafters
4406,侗,侗,dong4/tong2,"(ethnic group), ignorant"
4407,滦,灤,luan2,name of a river
4408,荩,藎,jin4,Arthraxon ciliare/loyal
4409,泓,泓,hong2,clear/vast and deep
4410,蚱,蚱,zha4,grasshopper
4411,癜,癜,dian4,erythema/leucoderm
4412,酯,酯,zhi3,ester
4413,體,體,ti3,
4414,癸,癸,gui3,10th heavenly stem
4415,蚜,蚜,ya2,aphis
4416,扪,捫,men2,lay hands on/to cover
4417,庑,廡,wu3,veranda
4418,歆,歆,xin1,pleased/moved
4419,蝮,蝮,fu4,venomous snake
4420,蹶,蹶,jue2/jue3,stumble/trample/to kick (as a horse)
4421,弈,弈,yi4,Chinese chess game
4422,庋,庋,gui3,a cupboard or pantry to store
4423,喟,喟,kui4,to sigh
4424,滂,滂,pang1,rushing (water)
4425,啕,啕,tao2,wail
4426,蛎,蠣,li4,oyster
4427,獭,獺,ta3,otter
4428,槁,槁,gao3,dry/rotten (as wood)
4429,翊,翊,yi4,assist/ready to fly/respect
4430,龊,齪,chuo4,dirty/small-minded
4431,邺,鄴,ye4,(surname)/name of ancient district
4432,莘,莘,shen1/xin1,"long/numerous, Asarum sieboldi"
4433,燮,燮,xie4,(surname)/harmony/harmonize
4434,剁,剁,duo4,chop (meat)
4435,觐,覲,jin4,
4436,铛,鐺,cheng1/dang1,"frying pan/griddle, clank/clang/sound of metal"
4437,谗,讒,chan2,slander/defame/misrepresent/to speak maliciously
4438,镍,鎳,nie4,nickel
4439,臃,臃,yong1,
4440,墒,墑,shang1,
4441,晔,曄,ye4,bright light/to sparkle
4442,燔,燔,fan2,burn/to roast meat for sacrifice
4443,嘭,嘭,peng1,
4444,涿,涿,zhuo1,place name
4445,醯,醯,xi1,acyl
4446,箩,籮,luo2,basket
4447,鄱,鄱,po2,name of a lake
4448,睨,睨,ni4,look askance
4449,诤,諍,zheng4,
4450,坳,坳,ao4,a depression/cavity/hollow
4451,鹭,鷺,lu4,heron
4452,砷,砷,shen1,arsenic
4453,唏,唏,xi1,sound of sobbing
4454,伲,伲,ni4,
4455,猬,猬,wei4,
4456,琥,琥,hu3,amber
4457,殁,歿,mo4,to end/to die
4458,蚩,蚩,chi1,(surname)/ignorant/worm
4459,泾,涇,jing1,name of a river
4460,缥,縹,piao3/piao1,misty/indistinct
4461,殓,殮,lian4,prepare body for coffin
4462,鳅,鰍,qiu1,loach
4463,氰,氰,qing2,
4464,诋,詆,di3,defame/to slander
4465,刍,芻,chu2,(surname)/cut grass/hay/straw/fodder
4466,芷,芷,zhi3,(plant root used for medicine)
4467,嶙,嶙,lin2,ranges of hills
4468,逅,逅,hou4,meet unexpectedly
4469,舫,舫,fang3,2 boats lashed together/large boat
4470,呓,囈,yi4,talk in sleep
4471,唰,唰,shua1,
4472,茁,茁,zhuo2,increase/sprout
4473,馑,饉,jin3,time of famine or crop failure
4474,妫,媯,gui1,(surname)/name of a river
4475,骧,驤,xiang1,prance (as a horse)
4476,苷,苷,gan1,
4477,擢,擢,zhuo2,pull out/select
4478,峋,峋,xun2,ranges of hills
4479,袂,袂,mei4,sleeve of a robe
4480,懑,懣,men4,melancholy
4481,蓑,蓑,suo1,
4482,與,與,yu3,
4483,涞,淶,lai2,brook/ripple
4484,祉,祉,zhi3,felicity
4485,踹,踹,chuai4,kick/trample
4486,掇,掇,duo1,
4487,沏,沏,qi1,to steep (tea)
4488,诳,誑,kuang2,deceive/lies
4489,噫,噫,yi1,(interj. of approval)/belch
4490,饽,餑,bo1,cake/biscuit
4491,饪,飪,ren4,cooked food/cook until well done
4492,绺,綹,liu3,skein/tuft/lock
4493,谘,諮,zi1,consult
4494,飧,飧,sun1,supper
4495,迳,逕,jing4,way/path/direct/diameter
4496,铡,鍘,zha2,lever-knife
4497,枞,樅,cong1,abies firma
4498,熨,熨,yu4/yun4,"reconciled/smooth, an iron/to iron"
4499,鋈,鋈,wu4,#NAME?
4500,荭,葒,hong2,herb
4501,赊,賒,she1,buy on credit
4502,俦,儔,chou2,comrades/friends/companions
4503,戛,戛,jia2,a lance/standing alone
4504,湎,湎,mian3,drunk
4505,幺,幺,yao1,
4506,凇,凇,song1,
4507,芪,芪,qi2,
4508,觯,觶,zhi4,goblet
4509,龌,齷,wo4,dirty/small-minded
4510,挞,撻,ta4,flog/rapid
4511,嬴,嬴,ying2,full/profit/win
4512,苻,苻,fu2,Angelica anomala
4513,嘁,嘁,qi1,whispering sound
4514,鞯,韉,jian1,saddle blanket
4515,肽,肽,tai4,peptide
4516,恸,慟,tong4,grief
4517,迨,迨,dai4,catch/seize/until
4518,钰,鈺,yu4,hard metals
4519,儆,儆,jing3,warn/admonish
4520,觎,覦,yu2,passionately desire
4521,讫,訖,qi4,finished
4522,滓,滓,zi3,dregs/sediment
4523,僮,僮,tong2/zhuang4,"boy, name of an ethnic group in Guangxi"
4524,媾,媾,gou4,to marry/to copulate
4525,龇,齜,zi1,projecting teeth
4526,胯,胯,kua4,thigh/leg
4527,涮,涮,shuan4,rinse
4528,绾,綰,wan3,bind up/string together
4529,杈,杈,cha1/cha4,"fork of a tree/pitchfork, branches of a tree/fork of a tree"
4530,赳,赳,jiu1,
4531,斛,斛,hu2,5 pecks (M)
4532,觥,觥,gong1,big/cup made of horn/horn wine container
4533,疸,疸,dan3/da,jaundice
4534,卞,卞,bian4,(surname)/hurried
4535,愠,慍,yun4,indignant/feel hurt
4536,拮,拮,jie2,antagonistic/laboring hard/pressed
4537,庠,庠,xiang2,asylum for the aged/school
4538,烨,燁,ye4,blaze of fire/glorious
4539,龢,龢,he2,
4540,菠,菠,bo1,spinach
4541,窈,窈,yao3,deep/quiet and elegant
4542,罄,罄,qing4,entirely/exhausted/stern
4543,囤,囤,dun4/tun2,"bin for grain, to store/hoard"
4544,弁,弁,bian4,cap
4545,奘,奘,zang4/zhuang3,"great, fat/stout"
4546,咣,咣,guang1,
4547,缫,繅,sao1,reel silk from cocoons
4548,腴,腴,yu2,fat on belly/fertile/rich
4549,缈,緲,miao3,indistinct
4550,喵,喵,miao1,meow (onomat. for cat's mewing)
4551,潢,潢,huang2,dye paper/lake/pond/mount scroll
4552,遛,遛,liu4/liu2,to stroll/walk a horse/to linger
4553,柚,柚,you4,pomelo/shaddock
4554,郏,郟,jia2,name of a district in Henan
4555,荻,荻,di2,Anaphalis yedoensis
4556,藜,藜,li2,Chenopodium album
4557,琨,琨,kun1,(jade)
4558,镳,鑣,biao1,darts/escort/horsebit
4559,雉,雉,zhi4,ringed pheasant
4560,橐,橐,tuo2,sack/tube for blowing fire
4561,陽,陽,yang2,
4562,骈,駢,pian2,literary style
4563,蛉,蛉,ling2,sandfly
4564,艮,艮,gen4,a sign in trigram
4565,搽,搽,cha2,"apply (ointment, powder)/smear/paint on"
4566,濡,濡,ru2,dilatory/to moisten
4567,寮,寮,liao2,Laos/fellow-official/hut
4568,柩,柩,jiu4,bier
4569,佗,佗,tuo2,carry on the back
4570,啷,啷,lang1,
4571,诜,詵,shen1,inform/inquire
4572,視,視,shi4,
4573,偻,僂,lou2/lv3,hunchback
4574,夯,夯,hang1/ben4,drive piles
4575,闱,闈,wei2,door to women's room/gate to palace
4576,谖,諼,xuan1,Hemerocallis flava/false/forget
4577,夥,夥,huo3,assistant/partner/many/great/numerous
4578,枸,枸,gou1/gou3/ju3,"Acgle sepiaria, Lycium chinense, Citrus medica"
4579,膑,臏,bin4,kneecap/patella
4580,虻,虻,meng2,Tabanus trigonus/house fly
4581,筠,筠,yun2/jun1,skin of bamboo
4582,埽,埽,sao4,broom/dike
4583,笞,笞,chi1,to whip with bamboo strips
4584,臾,臾,yu2,(surname)/a moment/little while
4585,婀,婀,e1,graceful/willowy/unstable
4586,珞,珞,luo4,neck-ornament
4587,粑,粑,ba1,tsamba (food in Tibet)
4588,怵,怵,chu4,fearful/timid/to fear
4589,绻,綣,quan3,bound in a league
4590,殒,殞,yun3,perish/die
4591,觊,覬,ji4,covet/long for
4592,崂,嶗,lao2,name of a mountain in Shandong
4593,颧,顴,quan2,cheek bones
4594,嗑,嗑,ke4/ke1,to crack (seeds) with front teeth
4595,榛,榛,zhen1,hazel tree/Corylus heterophylla
4596,昱,昱,yu4,bright light
4597,蜴,蜴,yi4,chameleon/Eumeces latiscutatus
4598,鳝,鱔,shan4,Chinese yellow eel
4599,噙,噙,qin2,hold in the mouth
4600,淼,渺,miao3,a flood/infinity
4601,矾,礬,fan2,alum
4602,硼,硼,peng2,boron
4603,囿,囿,you4,park/to limit/be limited to
4604,泅,泅,qiu2,submerge/swim under water
4605,邂,邂,xie4,meet unexpectedly
4606,钜,鉅,ju4,great/hard iron
4607,蠹,蠹,du4,bookworm/Lepisma saccharina
4608,垩,堊,e4,to whitewash/to plaster
4609,乩,乩,ji1,to divine
4610,嗝,嗝,ge2,hiccup/belch
4611,淦,淦,gan4,name of a river
4612,樽,樽,zun1,goblet/bottle/wine-jar
4613,诮,誚,qiao4,ridicule/to blame
4614,揆,揆,kui2,consider/estimate
4615,啐,啐,cui4,sip/spit
4616,淅,淅,xi1,sound of rain/sleet etc.
4617,榉,櫸,ju3,Zeikowa acuminata
4618,馗,馗,kui2,cheekbone/crossroads/high
4619,辔,轡,pei4,bridle/reins
4620,暹,暹,xian1,Siam
4621,骛,騖,wu4,fast/greedy/run rapidly
4622,鱿,魷,you2,cuttlefish
4623,苫,苫,shan1,straw mat/thatch
4624,犷,獷,guang3,
4625,獠,獠,liao2,fierce/hunt/name of a tribe
4626,詈,詈,li4,curse/scold
4627,竦,竦,song3,horrified/incite/raise
4628,篙,篙,gao1,pole for punting boats
4629,诨,諢,hun4,jest/nickname
4630,铰,鉸,jiao3,scissors/to cut (with scissors)
4631,馄,餛,hun2,Chinese ravioli
4632,蜚,蜚,fei3/fei1,gad-fly
4633,峒,峒,tong2/dong4,name of a mountain
4634,滢,瀅,ying2,clear/limpid (of water)
4635,琬,琬,wan3,ensign of royalty
4636,靓,靚,jing4/liang4,make up (face)
4637,狻,狻,suan1,(mythical animal)
4638,璨,璨,can4,gem/luster of gem
4639,犟,犟,jiang4,
4640,鸬,鸕,lu2,fishing cormorant
4641,螨,蟎,man3,
4642,芩,芩,qin2,Phragmites japonica
4643,嘹,嘹,liao2,clear sound/cry (of cranes etc.)
4644,锟,錕,kun1,steel sword
4645,蜇,蜇,zhe1/zhe2,"to sting, jellyfish"
4646,洹,洹,huan2,name of a river
4647,栉,櫛,zhi4,
4648,俪,儷,li4,husband and wife
4649,钍,釷,tu3,thorium
4650,锨,鍁,xian1,
4651,瑁,瑁,mao4,(jade)
4652,壹,壹,yi1,one (alternate form of 一 used on checks)
4653,痿,痿,wei3,atrophy
4654,竑,竑,hong2,
4655,粕,粕,po4,grains in distilled liquor
4656,犄,犄,ji1,ox-horns/wing of an army
4657,瘙,瘙,sao4,
4658,饯,餞,jian4,farewell dinner/preserves
4659,抟,摶,tuan2,roll round with hand
4660,衲,衲,na4,cassock/to line
4661,踮,踮,dian3,tip toe
4662,龅,齙,pao2/bao1,projecting teeth
4663,愎,愎,bi4,perverse/obstinate
4664,馥,馥,fu4,
4665,梏,梏,gu4,braces (med.)/fetters/manacles
4666,讣,訃,fu4,obituary notice
4667,邝,鄺,kuang4,(surname)
4668,艿,艿,nai3,
4669,趺,趺,fu1,instep/tarsus
4670,鲟,鱘,xun2,acipenser sp./sturgeon
4671,剜,剜,wan1,scoop out
4672,绉,縐,zhou4,crepe/wrinkle
4673,罅,罅,xia4,crack/grudge
4674,笥,笥,si4,hamper/trunk
4675,衩,衩,cha3/cha4,"open seam of a garment/shorts/panties, slit on either side of robe"
4676,姣,姣,jiao1,(surname)/cunning/pretty
4677,斫,斫,zhuo2,chop/carve wood
4678,鹗,鶚,e4,fish eagle/fish hawk/osprey
4679,腎,腎,shen4,
4680,爻,爻,yao2,lines on a trigram
4681,猕,獼,mi2,macaque
4682,晗,晗,han2,
4683,铩,鎩,sha1,spear
4684,窕,窕,tiao3,quiet and elegant
4685,仨,仨,sa1,three (of)
4686,搡,搡,sang3,push back/push over
4687,崴,崴,wei1/wai3,"high, lofty/precipitous"
4688,酢,酢,zuo4,toast to host by guest
4689,檄,檄,xi2,dispatch/order
4690,佞,佞,ning4,eloquent/talent
4691,孑,孑,jie2,alone/mosquito larvae/small
4692,璀,璀,cui3,luster of gems
4693,岷,岷,min2,name of a river in Sichuan
4694,舛,舛,chuan3,mistaken/erroneous/contradictory
4695,邕,邕,yong1,harmonious
4696,闿,闿,kai3,
4697,铂,鉑,bo2,platinum
4698,霁,霽,ji4,sky clearing up
4699,犒,犒,kao4,give a bonus to
4700,馏,餾,liu4/liu2,reheat by steaming
4701,阈,閾,yu4,threshold
4702,麋,麋,mi2,(surname)/moose/river bank
4703,麒,麒,qi2,mythical unicorn
4704,苁,蓯,cong1,Boschniakia glabra
4705,摁,摁,en4,to press (with finger)
4706,涔,涔,cen2,overflow/rainwater/tearful
4707,宥,宥,you4,forgive/help/profound
4708,妍,妍,yan2,beautiful
4709,铤,鋌,ding4/ting3,"ingot, big arrow/walk fast"
4710,锷,鍔,e4,blade edge/sharp
4711,嗲,嗲,dia3,
4712,恽,惲,yun4,(surname)
4713,麂,麂,ji3,Moschus chinensis
4714,赝,贗,yan4,FALSE
4715,胛,胛,jia3,shoulder blade
4716,哂,哂,shen3,smile
4717,撷,擷,xie2,collect
4718,呶,呶,nao2,clamor
4719,噘,撅,jue1,pout
4720,懔,懍,lin3,fear
4721,栎,櫟,li4,oak/Quercus serrata
4722,桎,桎,zhi4,fetters
4723,霰,霰,xian4,sleet
4724,飨,饗,xiang3,offer or enjoy sacrifice
4725,揄,揄,yu2,draw out/let hanging
4726,噔,噔,deng1,
4727,娣,娣,di4,wife of a younger brother
4728,薏,薏,yi4,Coix lacryma
4729,忝,忝,tian3,to shame
4730,咤,咤,zha4,
4731,嗵,嗵,tong1,
4732,迤,迤,yi2/yi3,"winding, extending to"
4733,贲,賁,ben1/bi4,"energetic, bright"
4734,胪,臚,lu2,belly/skin/to state
4735,鍪,鍪,mou2,iron pot/metal cap
4736,泸,瀘,lu2,name of a river/place name
4737,蔫,蔫,nian1,fade/wither
4738,刈,刈,yi4,mow
4739,僖,僖,xi1,(surname)/cautious/merry/joyful
4740,咿,咿,yi1,(onomat.)
4741,鹌,鵪,an1,quail
4742,嗪,嗪,qin2,
4743,茏,蘢,long2,Polygonum posumbu
4744,茯,茯,fu2,Pachyma cocos/china root
4745,岫,岫,xiu4,cave/mountain peak
4746,嵘,嶸,rong2,lofty
4747,轱,軲,gu1,
4748,怼,懟,dui4,dislike/hate
4749,铨,銓,quan2,estimate/select
4750,昕,昕,xin1,dawn
4751,郢,郢,ying3,name of an ancient city
4752,咩,咩,mie1,the bleating of sheep
4753,馊,餿,sou1,rancid/soured (as food)
4754,髡,髡,kun1,make the head bald
4755,澧,澧,li3,(surname)/name of a river
4756,苣,苣,ju4,(lettuce)
4757,濯,濯,zhuo2,rinse/to cleanse
4758,盥,盥,guan4,wash (especially hands)
4759,囡,囡,nan1,one's daughter/to filch/to secrete
4760,砺,礪,li4,grind/sandstone
4761,佘,佘,she2,(surname)
4762,谶,讖,chen4,prophecy/omen
4763,弑,弒,shi4,murder a superior
4764,楂,楂,cha2/zha1,"fell trees/raft/to hew, Chinese quince/hawthorn"
4765,翦,翦,jian3,cut with scissors/scissors
4766,怩,怩,ni2,"shy, timid, bashful/look ashame"
4767,蠼,蠼,qu2,
4768,霏,霏,fei1,fall of snow
4769,楹,楹,ying2,pillar
4770,讴,謳,ou1,sing ballads/songs
4771,锲,鍥,qie4,cut/to carve
4772,慵,慵,yong1,careless
4773,胝,胝,zhi1,callous
4774,砭,砭,bian1,a stone probe/acupuncture
4775,潍,濰,wei2,name of a river
4776,杵,杵,chu3,pestle/to poke
4777,樾,樾,yue4,shade of trees
4778,帼,幗,guo2,cap worn by women/feminine
4779,碣,碣,jie2,stone tablet
4780,诌,謅,zou1/zhou1,make up (a story)
4781,徕,徠,lai2,to come
4782,胴,胴,dong4,large intestine/torso
4783,钴,鈷,gu3,cobalt
4784,裟,裟,sha1,Buddhist monk's robe
4785,啶,啶,ding4,#NAME?
4786,铣,銑,xian3/xi3,shining metal
4787,铱,銥,yi1,iridium
4788,楫,楫,ji2,oar/to row
4789,赭,赭,zhe3,ocher
4790,碛,磧,qi4,moraine/rocks in shallow water
4791,酊,酊,ding3,intoxicated
4792,魑,魑,chi1,mountain elf
4793,醛,醛,quan2,aldehyde
4794,剐,剮,gua3,cut off the flesh as punishment
4795,畦,畦,qi2,furrow/small plot of farm land
4796,陂,陂,pi2/po1/bei1,"reservoir, rugged/uneven"
4797,闶,閌,kang1,
4798,阄,鬮,jiu1,(draw) lots/lot (in a game of chance)
4799,祚,祚,zuo4,blessing/the throne
4800,鹘,鶻,hu2/gu3,falcon/migratory bird
4801,泱,泱,yang1,"agitated (wind, cloud)/boundless"
4802,趄,趄,ju1/qie4,"hesitate/mark time, recline"
4803,骅,驊,hua2,chestnut horse
4804,陲,陲,chui2,frontier
4805,郧,鄖,yun2,name of a feudal state
4806,倜,倜,ti4,energetic/exalted/magnanimous
4807,呤,呤,ling2/ling4,purine in chem. compound/whisper
4808,燧,燧,sui4,fire/speculum
4809,铉,鉉,xuan4,"stand for bronze tripod (archeol.)/used in names, e.g. 卢武铉 President Loh Roh Mu-hyun of South Korea"
4810,粲,粲,can4,beautiful/bright/splendid/smilingly
4811,骶,骶,di3,
4812,峁,峁,mao3,
4813,忸,忸,niu3,accustomed to/blush/be shy
4814,渌,淥,lu4,clear (water)/strain liquids
4815,骞,騫,qian1,defective/raise
4816,髭,髭,zi1,mustache
4817,戡,戡,kan1,kill/suppress
4818,钨,鎢,wu1,tungsten
4819,谲,譎,jue2,deceitful
4820,苋,莧,xian4,Amarantus mangostanus
4821,锃,鋥,zeng4,
4822,蜊,蜊,li2,clam
4823,幄,幄,wo4,tent
4824,闼,闥,ta4,door of an inner room
4825,戕,戕,qiang1,
4826,骊,驪,li2,black horse/good horse
4827,虢,虢,guo2,name of an ancient state
4828,烩,燴,hui4,cooked in soy and vinegar
4829,傥,儻,tang3,if/unexpectedly
4830,妲,妲,da2,concubine of last Shang emperor
4831,绌,絀,chu4,crimson silk/deficiency/to stitch
4832,桠,椏,ya1,forking branch
4833,袈,袈,jia1,Buddhist monk's robe
4834,鎗,鎗,qiang1,
4835,薮,藪,sou3,marsh/place of concourse
4836,揿,撳,qin4,to press (bell)
4837,杲,杲,gao3,high/sun shines brightly/to shine
4838,肓,肓,huang1,region between heart and diaphragm
4839,厝,厝,cuo4,bury/to place/dispose
4840,莅,蒞,li4,attend (official functions)
4841,氤,氤,yin1,generative forces/magic emanation
4842,缙,縉,jin4,red silk
4843,衮,袞,gun3,imperial robe
